datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2014-06-06,M-EB11,M-EB11_20140606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB11,M-EB11_20170615,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB11,M-EB11_20200625,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB12,M-EB12_20020420,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB12,M-EB12_20050609,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2008-06-06,M-EB12,M-EB12_20080606,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,37.5,%
2011-05-23,M-EB12,M-EB12_20110523,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB12,M-EB12_20140606,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB12,M-EB12_20170615,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB12,M-EB12_20200625,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2008-06-06,M-EB13,M-EB13_20080606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,62.5,%
2011-05-23,M-EB13,M-EB13_20110523,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,62.5,%
2014-06-06,M-EB13,M-EB13_20140606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,62.5,%
2002-04-20,M-EB13,M-EB13_20020420,HumanObservation,Intertidal,Intertidal,Lola sp.,394972,0.25 m2,Coverage,62.5,%
2005-06-09,M-EB13,M-EB13_20050609,HumanObservation,Intertidal,Intertidal,Lola sp.,394972,0.25 m2,Coverage,62.5,%
2002-04-20,M-EB13,M-EB13_20020420,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB13,M-EB13_20050609,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2008-06-06,M-EB13,M-EB13_20080606,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2011-05-23,M-EB13,M-EB13_20110523,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB13,M-EB13_20140606,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB13,M-EB13_20170615,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,7.0,%
2020-06-25,M-EB13,M-EB13_20200625,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,87.5,%
2011-05-19,M-EB2,M-EB2_20110519,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB2,M-EB2_20140529,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2017-05-11,M-EB2,M-EB2_20170511,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2020-06-22,M-EB2,M-EB2_20200622,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,62.5,%
2008-06-18,M-EB2,M-EB2_20080618,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2014-05-29,M-EB2,M-EB2_20140529,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2017-05-11,M-EB2,M-EB2_20170511,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2020-06-22,M-EB2,M-EB2_20200622,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2002-04-20,M-EB2,M-EB2_20020420,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,15.0,%
2005-06-09,M-EB2,M-EB2_20050609,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,37.5,%
2008-06-18,M-EB2,M-EB2_20080618,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,87.5,%
2011-05-19,M-EB2,M-EB2_20110519,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB2,M-EB2_20140529,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,87.5,%
2017-05-11,M-EB2,M-EB2_20170511,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,87.5,%
2020-06-22,M-EB2,M-EB2_20200622,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,87.5,%
2008-06-18,M-EB2,M-EB2_20080618,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2011-05-19,M-EB2,M-EB2_20110519,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2014-05-29,M-EB2,M-EB2_20140529,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2017-05-11,M-EB2,M-EB2_20170511,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-22,M-EB2,M-EB2_20200622,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB2,M-EB2_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria compressa,239277,0.25 m2,Coverage,37.5,%
2005-06-09,M-EB2,M-EB2_20050609,HumanObservation,Intertidal,Intertidal,Gracilaria compressa,239277,0.25 m2,Coverage,87.5,%
2008-06-18,M-EB3,M-EB3_20080618,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,62.5,%
2011-05-19,M-EB3,M-EB3_20110519,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,62.5,%
2014-05-29,M-EB3,M-EB3_20140529,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,37.5,%
2017-05-11,M-EB3,M-EB3_20170511,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,37.5,%
2020-06-22,M-EB3,M-EB3_20200622,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,2.5,%
2002-04-20,M-EB3,M-EB3_20020420,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2005-06-09,M-EB3,M-EB3_20050609,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2008-06-18,M-EB3,M-EB3_20080618,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2011-05-19,M-EB3,M-EB3_20110519,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB3,M-EB3_20140529,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2017-05-11,M-EB3,M-EB3_20170511,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2020-06-22,M-EB3,M-EB3_20200622,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB3,M-EB3_20140529,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,37.5,%
2017-05-11,M-EB3,M-EB3_20170511,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,37.5,%
2020-06-22,M-EB3,M-EB3_20200622,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,37.5,%
2002-04-20,M-EB3,M-EB3_20020420,HumanObservation,Intertidal,Intertidal,Fucus guiryi,624602,0.25 m2,Coverage,15.0,%
2008-06-18,M-EB3,M-EB3_20080618,HumanObservation,Intertidal,Intertidal,Fucus guiryi,624602,0.25 m2,Coverage,37.5,%
2011-05-19,M-EB3,M-EB3_20110519,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,62.5,%
2014-05-29,M-EB3,M-EB3_20140529,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,87.5,%
2017-05-11,M-EB3,M-EB3_20170511,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,62.5,%
2020-06-22,M-EB3,M-EB3_20200622,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,62.5,%
2002-04-20,M-EB3,M-EB3_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,0.1,%
2005-06-09,M-EB3,M-EB3_20050609,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,0.1,%
2008-06-18,M-EB3,M-EB3_20080618,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,0.1,%
2002-04-20,M-EB4,M-EB4_20020420,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2005-06-09,M-EB4,M-EB4_20050609,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,2.5,%
2008-06-18,M-EB4,M-EB4_20080618,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2011-05-19,M-EB4,M-EB4_20110519,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB4,M-EB4_20140529,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2017-05-11,M-EB4,M-EB4_20170511,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,7.0,%
2020-06-22,M-EB4,M-EB4_20200622,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB4,M-EB4_20020420,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,0.1,%
2008-06-18,M-EB4,M-EB4_20080618,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2011-05-19,M-EB4,M-EB4_20110519,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2014-05-29,M-EB4,M-EB4_20140529,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2017-05-11,M-EB4,M-EB4_20170511,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2020-06-22,M-EB4,M-EB4_20200622,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2014-05-29,M-EB4,M-EB4_20140529,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,15.0,%
2017-05-11,M-EB4,M-EB4_20170511,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,15.0,%
2020-06-22,M-EB4,M-EB4_20200622,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,62.5,%
2002-04-20,M-EB4,M-EB4_20020420,HumanObservation,Intertidal,Intertidal,Fucus guiryi,624602,0.25 m2,Coverage,0.1,%
2002-04-20,M-EB4,M-EB4_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2008-06-18,M-EB4,M-EB4_20080618,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2011-05-19,M-EB4,M-EB4_20110519,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2014-05-29,M-EB4,M-EB4_20140529,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2017-05-11,M-EB4,M-EB4_20170511,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2020-06-22,M-EB4,M-EB4_20200622,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2005-06-09,M-EB5,M-EB5_20050609,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,37.5,%
2011-05-19,M-EB5,M-EB5_20110519,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB5,M-EB5_20140529,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB5,M-EB5_20020420,HumanObservation,Intertidal,Intertidal,Blidingia minima,145950,0.25 m2,Coverage,37.5,%
2002-04-20,M-EB5,M-EB5_20020420,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2008-06-18,M-EB5,M-EB5_20080618,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2011-05-19,M-EB5,M-EB5_20110519,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-05-29,M-EB5,M-EB5_20140529,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,7.0,%
2017-05-11,M-EB5,M-EB5_20170511,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,7.0,%
2020-06-25,M-EB5,M-EB5_20200625,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2011-05-19,M-EB5,M-EB5_20110519,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2014-05-29,M-EB5,M-EB5_20140529,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2017-05-11,M-EB5,M-EB5_20170511,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB5,M-EB5_20200625,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,15.0,%
2017-05-11,M-EB5,M-EB5_20170511,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,62.5,%
2011-05-19,M-EB5,M-EB5_20110519,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,0.1,%
2002-04-20,M-EB5,M-EB5_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB5,M-EB5_20050609,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,0.1,%
2008-06-18,M-EB5,M-EB5_20080618,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,0.1,%
2011-05-19,M-EB5,M-EB5_20110519,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2017-05-11,M-EB5,M-EB5_20170511,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB5,M-EB5_20200625,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB5,M-EB5_20200625,HumanObservation,Intertidal,Intertidal,Zostera noltei,495082,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB6,M-EB6_20050609,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2008-06-06,M-EB6,M-EB6_20080606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2011-05-23,M-EB6,M-EB6_20110523,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2014-06-06,M-EB6,M-EB6_20140606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB6,M-EB6_20170615,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB6,M-EB6_20200625,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB6,M-EB6_20170615,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB6,M-EB6_20200625,HumanObservation,Intertidal,Intertidal,Fucus sp.,144129,0.25 m2,Coverage,37.5,%
2014-06-06,M-EB6,M-EB6_20140606,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,62.5,%
2017-06-15,M-EB6,M-EB6_20170615,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,62.5,%
2020-06-25,M-EB6,M-EB6_20200625,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,62.5,%
2002-04-20,M-EB6,M-EB6_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB6,M-EB6_20170615,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2011-05-23,M-EB7,M-EB7_20110523,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB7,M-EB7_20140606,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB7,M-EB7_20170615,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB7,M-EB7_20020420,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB7,M-EB7_20050609,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2008-06-06,M-EB7,M-EB7_20080606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2011-05-23,M-EB7,M-EB7_20110523,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB7,M-EB7_20140606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB7,M-EB7_20170615,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB7,M-EB7_20200625,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2011-05-23,M-EB7,M-EB7_20110523,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2014-06-06,M-EB7,M-EB7_20140606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB7,M-EB7_20170615,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB7,M-EB7_20200625,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,37.5,%
2011-05-23,M-EB7,M-EB7_20110523,HumanObservation,Intertidal,Intertidal,Zostera noltei,495082,0.25 m2,Coverage,2.5,%
2014-06-06,M-EB7,M-EB7_20140606,HumanObservation,Intertidal,Intertidal,Zostera noltei,495082,0.25 m2,Coverage,62.5,%
2017-06-15,M-EB7,M-EB7_20170615,HumanObservation,Intertidal,Intertidal,Zostera noltei,495082,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB7,M-EB7_20200625,HumanObservation,Intertidal,Intertidal,Zostera noltei,495082,0.25 m2,Coverage,37.5,%
2011-05-23,M-EB8,M-EB8_20110523,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB8,M-EB8_20140606,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB8,M-EB8_20170615,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB8,M-EB8_20200625,HumanObservation,Intertidal,Intertidal,Vaucheria sp.,144303,0.25 m2,Coverage,87.5,%
2002-04-20,M-EB8,M-EB8_20020420,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,15.0,%
2005-06-09,M-EB8,M-EB8_20050609,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,2.5,%
2008-06-06,M-EB8,M-EB8_20080606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,15.0,%
2011-05-23,M-EB8,M-EB8_20110523,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,15.0,%
2014-06-06,M-EB8,M-EB8_20140606,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,62.5,%
2017-06-15,M-EB8,M-EB8_20170615,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB8,M-EB8_20200625,HumanObservation,Intertidal,Intertidal,Enteromorpha sp.,144294,0.25 m2,Coverage,87.5,%
2005-06-09,M-EB8,M-EB8_20050609,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,0.1,%
2008-06-06,M-EB8,M-EB8_20080606,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2011-05-23,M-EB8,M-EB8_20110523,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2014-06-06,M-EB8,M-EB8_20140606,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2017-06-15,M-EB8,M-EB8_20170615,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2020-06-25,M-EB8,M-EB8_20200625,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,2.5,%
2014-06-06,M-EB8,M-EB8_20140606,HumanObservation,Intertidal,Intertidal,Fucus spiralis,145547,0.25 m2,Coverage,37.5,%
2002-04-20,M-EB8,M-EB8_20020420,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,0.1,%
2008-06-06,M-EB8,M-EB8_20080606,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,0.1,%
2011-05-23,M-EB8,M-EB8_20110523,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB8,M-EB8_20170615,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB8,M-EB8_20200625,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,37.5,%
2002-04-20,M-EB8,M-EB8_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,62.5,%
2005-06-09,M-EB8,M-EB8_20050609,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,2.5,%
2008-06-06,M-EB8,M-EB8_20080606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2011-05-23,M-EB8,M-EB8_20110523,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2014-06-06,M-EB8,M-EB8_20140606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB8,M-EB8_20170615,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB8,M-EB8_20200625,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2008-06-06,M-EB9,M-EB9_20080606,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2011-05-23,M-EB9,M-EB9_20110523,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2014-06-06,M-EB9,M-EB9_20140606,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB9,M-EB9_20170615,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2020-06-25,M-EB9,M-EB9_20200625,HumanObservation,Intertidal,Intertidal,Ulva sp.,144296,0.25 m2,Coverage,37.5,%
2017-06-15,M-EB9,M-EB9_20170615,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,2.5,%
2020-06-25,M-EB9,M-EB9_20200625,HumanObservation,Intertidal,Intertidal,Fucus ceranoides,145542,0.25 m2,Coverage,2.5,%
2002-04-20,M-EB9,M-EB9_20020420,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,7.0,%
2005-06-09,M-EB9,M-EB9_20050609,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,7.0,%
2008-06-06,M-EB9,M-EB9_20080606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,7.0,%
2011-05-23,M-EB9,M-EB9_20110523,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,7.0,%
2014-06-06,M-EB9,M-EB9_20140606,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2017-06-15,M-EB9,M-EB9_20170615,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2020-06-25,M-EB9,M-EB9_20200625,HumanObservation,Intertidal,Intertidal,Gracilaria sp.,144188,0.25 m2,Coverage,87.5,%
2004-04-20,M-EBI1,M-EBI1_20040420,HumanObservation,Intertidal,Intertidal,Chlorophyceae,802,0.25 m2,Coverage,87.5,%
2007-05-03,M-EBI1,M-EBI1_20070503,HumanObservation,Intertidal,Intertidal,Chlorophyceae,802,0.25 m2,Coverage,87.5,%
